order_id,order_date,customer,region,category,product,quantity,unit_price
ORD-13725,27-Jan-26,Ironclad  Fitness,va,Food & Beverage,Coffee 5lb Bag,4,$49.01
ORD-10111,"February 18, 2025",Harbor Light Church,D.C.,Cleaning,Mop Kit,4,37.35
ORD-13541,46081,Redwing Auto Parts LLC,virginia,Office Supplies,Ink Cartridge,3,33.30
ORD-12609,46104,first colony realty co.,VA,Food and Beverage,Snack Variety Box,10,38.15 USD
ORD-10365,"October 03, 2025",Mount Trashmore Mini Golf,MD,Food & Beverage,Tea Sampler,8,$22.55
ORD-13180,45957,INLET ICE CREAM INC,VA ,Safety Equipment,Fire Extinguisher,8,$64.12
ord 14931,09-Aug-25,"quality crab co, inc. ",North Carolina,Electronics,Label Printer,1,137.23
ORD-12736,2025-12-17,Greenbrier Gym , NC,electronics,USB-C Dock,2,$90.25
ORD-13918,27-Oct-25,TIDEWATER ROOFING INC ,Washington DC,Office Supplies,Stapler Set,1,$19.45
ORD-14873,4/2/2025,beacon bookkeeping co. ,NC,Cleaning,Mop Kit,2,37.95 USD
ORD-14138,2026-02-12,Oceanfront Surf Shop LLC ,D.C.,Food & Beverage,Snack Variety Box,10,$35.81
ORD-10273,2025-04-22,Harbor Light Church,md, Furniture,Standing Desk,4,$ 386.45
ORD-11692,3/26/2025,Tidewater Roofing,North Carolina,Safety Equipment,First Aid Kit,10,45.64 USD
ORD-10575,46071,Foxtail Florist Inc,dc,Food & Beverage,Coffee 5lb Bag,8.0,50.27
,2025-09-06,FOXTAIL FLORIST COMPANY , NC,Food & Beverage,Tea Sampler,3,$21.44
ORD-11741,2025-01-21,OSPREY OPTICS INC ,D.C.,CLEANING,Hand Soap Case,1,$ 28.93
ORD-14359,"October 27, 2025",greenbrier gym llc , NC,Electronics,Wireless Mouse,2,23.93 USD
ORD-13298,45902,Yorktown Catering LLC,North Carolina,Office Supplies,Ink Cartridge,1,31.25
ORD-11568,"February 24, 2025",OCEANFRONT SURF SHOP ,NC,Food & Beverage,Snack Variety Box,10,$37.29
ord 10298,45961,nansemond nursery ,Virginia,Office Supplies,Stapler Set,1,$17.58
ORD-13834,1/14/2025,Dominion  Cafe Company ,D.C.,cleaning,Mop Kit,5,$ 36.41
ORD-12421,2026-05-17,XPRESS COURIERS,md,Safety Equipment,Fire Extinguisher,3,69.79
ORD-10346,06-Jan-26,Norfolk  Notary,DC,Electronics,Label Printer,2,$ 142.62
ORD-14191,06/27/25,KETTLE & CRUMB BAKERY INC,N/A, Furniture,Standing Desk,4,408.27
ORD-13312,46046,yorktown catering llc,Maryland,safety equipment,Fire Extinguisher,1,$ 66.03
ORD-12940,2025-07-03,Bayview Dental LLC,Maryland,Office Supplies,Stapler Set,4,$19.19
ORD-13099,2026-02-26,Landstown Pediatrics,Virginia,Office Supplies,Stapler Set,2,18.41
ORD-13764,24-Jan-26,zenith hvac ,South Carolina,OFFICE SUPPLIES,Copy Paper Case,1,42.73 USD
ORD-10893,20-Jan-26,EMERALD CLEANERS CO.,SC,F&B,Snack Variety Box,1,$ 35.61
ORD-14477,02-Feb-26,dominion cafe company,Washington DC,Electronics,USB-C Dock,2,92.69 USD
ORD-10400,2025-02-12,quality crab co co. ,DC,food & beverage,Tea Sampler,1,20.69
ORD-14812,18-Feb-25,Jetty Joe's Tackle Inc,South Carolina,Electronics,USB-C Dock,1,$94.80
ORD-11041,25-Jan-25,WAVECREST  HOTEL,VA ,Furnture,Bookshelf,10,120.81 USD
ORD-10456,02/10/26,NANSEMOND  NURSERY LLC,Virginia,Office supplies,Ink Cartridge,2,30.67
ORD-10695,2025-10-06,Yorktown Catering Company,dc,F&B,Water Cooler Jug,4,$ 12.35
ORD-13356,6/18/2025,Bayview Dental Inc,virginia,cleaning,Mop Kit,1,37.53 USD
ORD-14143,09/04/25,inlet  ice cream company,VA,Electronics ,USB-C Dock,1,$ 84.85
ORD-10368,17-Feb-26,Norfolk Notary,Virginia,Safety Equipment,First Aid Kit,4,42.86
ORD-13294,08-Oct-25,Atlantic  Supply Company,Washington DC,Cleaning,Mop Kit,10,39.30 USD
ord 10299,08/11/25,Mount Trashmore Mini Golf Inc,Maryland,Office Supplies,Whiteboard,4,$ 67.68
ORD-14657,2025-09-03,EMERALD CLEANERS COMPANY,nc,Cleaning  ,Disinfectant 4-Pack,5,$27.11
ORD-10755,46107,CARDINAL PEST CONTROL ,South Carolina,Food & Beverage,Water Cooler Jug,2,$ 13.52
ORD-14966,26-Apr-26,Emerald Cleaners,Washington DC,ELECTRONICS,USB-C Dock,3,94.02 USD
ORD-14790,06/19/25,"Inlet  Ice Cream, Inc. ",NC,Electronics,Wireless Mouse,8,$ 26.17
ORD-10470,"April 28, 2026",inlet ice cream,South Carolina,Safety Equipment,Fire Extinguisher,2,$66.86
ORD-11921,11/02/25,Kettle & Crumb Bakery,sc ,Cleaning,Mop Kit,1,35.28 USD
ORD-14265,"January 11, 2025",Uptown Barbers,sc ,Cleaning,Hand Soap Case,2,$29.05
ORD-13432,07/01/25,jetty  joe's tackle,Virginia,Electronics,Label Printer,10,128.38 USD
ORD-11324,46050,Emerald Cleaners LLC,VA ,Cleaning,Hand Soap Case,2,30.47
ORD-11726,2026-01-30,ZENITH HVAC COMPANY ,NC,Safety Equipment,Fire Extinguisher,3,$66.87
ORD-11562,26-Sep-25,Kettle & Crumb Bakery Inc ,NC,electronics,Wireless Mouse,2,$ 24.55
ORD-11559,2025-02-15,"Redwing Auto Parts, Inc.",D.C., Furniture,File Cabinet,4,$99.28
ORD-14730,13-Dec-25,ironclad fitness llc ,md,Electronics,Wireless Mouse,5,26.01
ORD-14473,"May 24, 2025",Driftwood Decor,D.C.,Electronics,27in Monitor,4,223.35 USD
ord 13711,08/16/25,virginia beach vets,North Carolina,Electronics,Wireless Mouse,10,$ 25.92
ORD-14430,2025-09-26,"kempsville karate, inc.",VA ,Office Supplies,Stapler Set,2,18.44
ORD-14319,20-Aug-25,Xpress Couriers Co.,va,Safety Equipment,Fire Extinguisher,1,$69.44
ORD-13213,25-Feb-25,Redwing Auto Parts LLC,SC,Electronics,USB-C Dock,1,94.61 USD
ORD-10312,"November 17, 2025",Kempsville Karate Co.,va,Office Supplies,Stapler Set,5,19.84
ORD-14818,2025-04-22,Beacon  Bookkeeping Company,Maryland,FOOD & BEVERAGE,Water Cooler Jug,2,13.69
ORD-10823,11/28/2025,"XPRESS COURIERS, INC.",SC,Cleaning,Trash Liners Box,1,22.89
ORD-11570,08-Jul-25,MARLIN PRINT SHOP CO.,md,Food & Beverage,Water Cooler Jug,1,12.76
ORD-14107,"February 17, 2026",Jetty Joe's Tackle Co.,D.C.,Office Supplies,Ink Cartridge,4,32.18
ORD-11236,5/24/2025,Lighthouse Daycare Inc,Maryland,Safety Equipment,Fire Extinguisher,4.0,70.64 USD
ORD-11264,"March 17, 2026","Nansemond Nursery, Inc. ",DC,Safety Equipment,Wet Floor Signs,3,20.33
ORD-10880,2025-03-16,"Emerald Cleaners, Inc.",VA,Ofice Supplies,Stapler Set,2,$17.77
ORD-10685,08/06/25,"WAVECREST HOTEL, INC.",Washington DC,CLEANING,Mop Kit,3,$37.01
ORD-13884,"February 11, 2026",chesapeake motors inc,VA ,Furniture,Bookshelf,1,$111.78
ORD-13966,27-May-25,Dominion Cafe Company,nc,Furniture,Standing Desk,1,399.65 USD
ord 12286,3/24/2026,Lighthouse Daycare Company ,NULL,Safety Equipment,Safety Vest 10-Pack,2,53.04
ORD-10477,12/21/2025,driftwood  decor,dc,Office Supplies,Ink Cartridge,2,30.75 USD
ORD-13310,46057,Beacon Bookkeeping Company,SC,Food & Beverage,Water Cooler Jug,-1,12.38 USD
ORD-10724,03/01/26,Pembroke Law Group ,md,Electronics,Wireless Mouse,3,$24.38
ORD-14745,11/22/25,"quality  crab co, inc. ",virginia,Safety Equipment,Fire Extinguisher,1,72.32
ORD-11683,45851,"Virginia Beach Vets, Inc.",DC,Furniture,File Cabinet,1,$96.49
ORD-12718,2026-01-13,Kempsville Karate LLC,SC,ELECTRONICS,USB-C Dock,2,$ 85.05
ORD-12794,2025-01-22,Jetty  Joe's Tackle,virginia,Electronics,27in Monitor,4.0,211.94 USD
ORD-11283,4/20/2026,Dominion Cafe Inc,North Carolina,ELECTRONICS,Label Printer,10,141.11
ORD-12833,45827,Uptown Barbers,Virginia,Furnture,Standing Desk,3,$382.30
ORD-13461,45764,Atlantic Supply,Maryland,furniture,Bookshelf,2,115.89
ORD-10775,45855,Kempsville Karate ,MD,Office Supplies,Stapler Set,1,$ 18.65
ORD-11677,45869,Xpress Couriers Co.,SC,Furniture,Bookshelf,4,$121.19
ORD-12773,10-Jan-25,Eastline Logistics Inc ,Virginia,SAFETY EQUIPMENT,Safety Vest 10-Pack,2,$53.02
ORD-14733,04/12/25,lighthouse daycare,VA,Safety Equipment,Fire Extinguisher,4,69.10 USD
ORD-10643,2026-04-15,norfolk notary llc,Washington DC,office supplies,Stapler Set,4,17.65 USD
ORD-10867,"September 13, 2025",jetty joe's tackle ,Washington DC,Safety Equipment,Safety Vest 10-Pack,1,56.05
ORD-13088,12/16/2025,Ironclad Fitness,md,Food & Beverage,Tea Sampler,3,$ 21.26
ORD-13945,1/21/2025,KETTLE & CRUMB BAKERY COMPANY,SC,food & beverage,Tea Sampler,1,20.55 USD
ORD-10101,02-Mar-26,Redwing  Auto Parts Inc,nc,Furniture,Standing Desk,10,411.23 USD
ORD-13189,2025-12-01,Mount Trashmore Mini Golf Company,Virginia,Safety Eqipment,Fire Extinguisher,8,70.27 USD
ORD-11698,24-Aug-25,"VIRGINIA BEACH VETS, INC.",North Carolina,Safety Equipment,Wet Floor Signs,4,20.43
ORD-14418,"February 18, 2025",Atlantic Supply Co.,DC,Office Supplies,Stapler Set,8,$19.91
ORD-12129,6/15/2025,Pembroke Law Group LLC,virginia,Electronics,USB-C Dock,1,91.93
ORD-13983,"May 02, 2026",greenbrier gym company ,North Carolina,Food & Beverage,Snack Variety Box,2,$36.40
ORD-10418,11/6/2025,Jetty Joe's Tackle,Virginia,Safety Equipment,Wet Floor Signs,5,20.72
ORD-14465,"October 13, 2025",JAMES RIVER TOURS LLC,NC,ELECTRONICS,27in Monitor,1,216.89 USD
ORD-12526,05/05/25,Kettle & Crumb Bakery Co. ,Maryland,cleaning,Mop Kit,1,$35.08
ORD-13164,07/03/25,DRIFTWOOD DECOR COMPANY,Maryland,Office Supplies,Whiteboard,5,66.72 USD
ORD-12161,"August 16, 2025",First Colony Realty Company,MD,Office Supplies,Ink Cartridge,4,31.45 USD
ORD-13943,2026-01-12,"Redwing Auto Parts, Inc. ",Maryland,Office supplies,Ink Cartridge,5,32.34
ORD-12699,"February 09, 2026","MARLIN PRINT SHOP, INC.",North Carolina,Cleaning,Mop Kit,3,35.88 USD
ORD-11424,"June 30, 2025",Quality Crab Co Company,SC,electronics,Wireless Mouse,2,$ 25.92
ord 11498,2025-05-10,Yorktown Catering,va,FOOD & BEVERAGE,Snack Variety Box,1,$37.23
ORD-13520,2025-07-02,DOMINION CAFE ,Maryland,Ofice Supplies,Copy Paper Case,1,$42.13
ORD-10719,10/16/25,TIDEWATER  ROOFING,DC,Electronics,27in Monitor,10,$232.75
ORD-11219,08-Oct-25,INLET  ICE CREAM ,DC,Food & Beverage,Tea Sampler,8,22.34
ORD-14057,07/09/25,Kettle  & Crumb Bakery Company ,SC,Cleaning,Disinfectant 4-Pack,10,$28.56
ORD-14935,8/4/2025,kettle & crumb bakery company,Maryland,Electronics,27in Monitor,1,230.74
ORD-13345,1/29/2025,VIRGINIA BEACH VETS INC,Maryland,safety equipment,Fire Extinguisher,2,$ 66.35
ORD-13763,6/1/2025,Virginia  Beach Vets Co.,North Carolina,Cleaning,Trash Liners Box,3,24.38 USD
ORD-14068,"May 25, 2025",Zenith HVAC Inc ,sc ,food & beverage,Tea Sampler,2,22.64
ORD-11382,15-Aug-25,Greenbrier  Gym LLC,South Carolina,Cleaning,Disinfectant 4-Pack,8,29.14
ORD-10096,2026-01-23,Inlet Ice Cream LLC,sc ,F&B,Tea Sampler,5,21.92 USD
ORD-11526,5/10/2025,Uptown Barbers,North Carolina,cleaning,Hand Soap Case,1,$ 31.01
ORD-10934,02/26/25,"Jetty Joe's Tackle, Inc.",virginia,Furniture,File Cabinet,10,97.00 USD
ORD-11964,"December 18, 2025",Chesapeake Motors ,Virginia,Cleaning,Disinfectant 4-Pack,4,$ 26.78
ORD-11427,3/18/2025,"kettle & crumb bakery, inc.",virginia,Cleaning,Disinfectant 4-Pack,4,$ 29.07
ORD-14049,16-Sep-25,chesapeake motors llc,dc,safety equipment,Fire Extinguisher,2,68.20
ORD-14559,2025-09-12,tidewater roofing company,NC,electronics,Wireless Mouse,3,26.66 USD
ORD-10648,46073,nansemond nursery ,virginia,ELECTRONICS,Wireless Mouse,3,$24.84
ORD-10577,5/15/2025,MOUNT TRASHMORE MINI GOLF,virginia,F&B,Snack Variety Box,1,$34.60
ORD-12088,1/23/2025,Kettle & Crumb Bakery Co. ,VA ,Electronics,Wireless Mouse,4,$ 25.48
ORD-12955,"June 13, 2025",Mount Trashmore Mini Golf Inc,North Carolina,Safety Equipment,First Aid Kit,4,$ 44.74
ORD-10941,2025-08-14,Osprey Optics Company,sc ,Food & Beverage,Coffee 5lb Bag,2,$50.94
ORD-14879,45719,Greenbrier Gym,SC,Safety Equipment,Fire Extinguisher,2,70.30 USD
ORD-10237,4/24/2026,Beacon  Bookkeeping,Washington DC,SAFETY EQUIPMENT,Wet Floor Signs,5,19.98 USD
ORD-14919,45854,Dominion  Cafe Inc,South Carolina,Furniture,File Cabinet,8,106.23 USD
ORD-14435,45750,Zenith HVAC Co.,SC,furniture,Bookshelf,10,112.21 USD
ORD-13409,12-Mar-25,"IRONCLAD FITNESS, INC.",md,ELECTRONICS,Wireless Mouse,2,$25.60
ord 14624,25-Feb-26,Salem  Lanes Bowling,Maryland,Electronics,Wireless Mouse,1,25.42 USD
ORD-10187,12/24/2025,Harbor Light Church LLC,SC,Office Supplies,Ink Cartridge,4,33.64
ORD-11949,45957,LANDSTOWN  PEDIATRICS LLC,DC,Safety Equipment,Safety Vest 10-Pack,10,54.94
ORD-10716,"July 01, 2025",IRONCLAD FITNESS,sc ,Furniture,Task Chair,3,158.11
ORD-14495,07/23/25,norfolk notary llc,virginia,Food & Beverage,Water Cooler Jug,2,$12.60
ORD-12859,02/26/26,SALEM LANES BOWLING,dc,Food and Beverage,Snack Variety Box,2,34.79 USD
ORD-10626,2025-01-23,Lighthouse Daycare ,SC,Electroncs,USB-C Dock,10,84.87 USD
ORD-11214,03/28/26,Norfolk Notary Co.,dc,Safety Equipment,Fire Extinguisher,1,$ 67.83
ORD-13191,13-Dec-25,ironclad fitness llc,MD,Electronics,27in Monitor,1,$226.37
ORD-14619,"February 10, 2025",Cardinal Pest Control ,DC,FURNITURE,Task Chair,2,168.01
ORD-11539,10-Mar-26,"PEMBROKE LAW GROUP, INC. ",sc ,Furniture,Bookshelf,2,$ 112.35
ORD-13452,08/13/25,ZENITH HVAC ,md,furniture,Bookshelf,10,$ 108.49
ORD-10079,"April 01, 2025",Oceanfront Surf Shop Co.,SC,Cleening,Disinfectant 4-Pack,5,$ 27.21
ORD-10806,46025,Tidewater Roofing,nc,Safety Equipment,First Aid Kit,1,$47.46
ORD-13900,05/28/26,EMERALD CLEANERS INC,Washington DC,FOOD & BEVERAGE,Tea Sampler,2,22.95
ORD-10118,9/16/2025,Tidewater Roofing,VA ,Furniture,Standing Desk,5,$ 399.77
ORD-11130,45952,Osprey Optics Co.,NC,Electroncs,Label Printer,4,$136.91
ORD-13326,12-Dec-25,Inlet Ice Cream,nc,Food & Beverage,Snack Variety Box,1,38.55
ORD-10543,"May 03, 2025",LANDSTOWN PEDIATRICS COMPANY,VA,Electronics,Wireless Mouse,10,23.86
ORD-11499,08/25/25,LIGHTHOUSE DAYCARE,dc,Electronics,Wireless Mouse,5,$ 24.72
ORD-13643,05-Apr-25,DRIFTWOOD DECOR COMPANY ,D.C.,Furniture,Standing Desk,1,$ 390.62
ORD-12298,05/17/26,DOMINION CAFE,va,Safety Equipment,Wet Floor Signs,10,19.83
ORD-10381,9/6/2025,hilltop hardware,SC, Furniture,Task Chair,4,172.70
ORD-12662,46076,Pembroke Law Group,na,safety equipment,Fire Extinguisher,8,$ 64.87
ORD-13625,08-Aug-25,uptown barbers llc,South Carolina,Safety Equipment,First Aid Kit,2,$ 46.53
ORD-13882,45881,Oceanfront Surf Shop LLC,DC,Food & Beverage,Tea Sampler,10,22.71
ORD-14984,11-Apr-25,Emerald  Cleaners,sc ,Cleaning  ,Hand Soap Case,1,29.08 USD
ORD-14328,45773,Redwing Auto Parts ,Virginia,SAFETY EQUIPMENT,Fire Extinguisher,3,68.89 USD
ORD-10737,4/27/2025,dominion cafe,South Carolina,Ofice Supplies,Ink Cartridge,2,$33.84
ORD-13960,"September 18, 2025",Nansemond Nursery Co. ,VA,Food & Beverage,Snack Variety Box,8,$ 38.57
ord 14294,7/19/2025,Norfolk Notary LLC,virginia,Electronics ,USB-C Dock,1,87.64
,05/04/26,Eastline Logistics Co.,MD,Office Supplies,Copy Paper Case,1,$ 41.78
ORD-11085,2025-11-01,gull point marina inc, NC,Food and Beverage,Coffee 5lb Bag,1,$ 47.15
ORD-10677,45875,jetty joe's tackle co.,md,F&B,Tea Sampler,1,22.45
ORD-11545,45722,Eastline Logistics Co.,dc,safety equipment,Fire Extinguisher,10,$64.73
ORD-12417,"March 22, 2025","Hilltop Hardware, Inc.",NC,Cleaning,Trash Liners Box,4,23.51
ORD-11756,46105,BEACON BOOKKEEPING ,virginia,Electronics,Wireless Mouse,1,$25.26
ORD-14910,05-Apr-25,eastline logistics,dc,Safety equip.,First Aid Kit,3,45.46
ORD-11938,03/16/26,YORKTOWN  CATERING ,Washington DC,Electronics,USB-C Dock,5,94.57 USD
ORD-14761,45741,Quality Crab Co Company,dc,F&B,Water Cooler Jug,5,13.64
ORD-13267,2025-11-01,atlantic  supply,SC,Cleaning,Hand Soap Case,2,29.73
ORD-13183,"September 21, 2025",greenbrier gym,VA,food & beverage,Tea Sampler,5.0,$ 21.74
ORD-11984,07/18/25,DRIFTWOOD DECOR ,nc,Furniture,Task Chair,1,$ 167.03
ord 14628,02/16/26,Kettle & Crumb Bakery,VA,ELECTRONICS,27in Monitor,5,$ 215.72
,06-Nov-25,Mount Trashmore Mini Golf,MD,Food & Beverage,Coffee 5lb Bag,1,47.29 USD
ORD-11999,12/14/2025,Redwing Auto Parts,Maryland,Electronics,USB-C Dock,3,86.19 USD
ORD-10090,45718,SALEM LANES BOWLING LLC,sc ,SAFETY EQUIPMENT,Fire Extinguisher,1,72.17 USD
ORD-14290,01/10/26,Redwing Auto Parts,va,safety equipment,Fire Extinguisher,2,$ 64.16
ORD-13124,05-Sep-25,Jetty Joe's Tackle Inc,SC,Electronics ,Label Printer,4,132.12 USD
ORD-12028,2025-01-30,BEACON  BOOKKEEPING ,DC,food & beverage,Coffee 5lb Bag,1,$49.35
ORD-14104,11-Nov-25,zenith hvac,Washington DC,ELECTRONICS,Wireless Mouse,2,$25.88
ORD-11613,10-Apr-26,kempsville karate co.,md,Electronics,27in Monitor,8,210.93 USD
ORD-13607,2025-03-03,JETTY JOE'S TACKLE,Washington DC,Food & Beverage,Snack Variety Box,5,$36.73
ORD-13658,2025-01-23,lighthouse daycare inc ,SC,Cleaning,Disinfectant 4-Pack,5,$ 26.62
ORD-12762,45994,Atlantic Supply Co., NC,electronics,USB-C Dock,8,$ 85.08
ORD-14642,45915,Mount Trashmore Mini Golf,virginia,SAFETY EQUIPMENT,First Aid Kit,2,$ 46.60
ORD-12538,2026-01-10,"Xpress Couriers, Inc.",VA ,Safety Equipment,Wet Floor Signs,5,$20.97
ORD-12966,10/14/25,Xpress Couriers Inc,md,Electronics,Wireless Mouse,3,25.95
ORD-13813,45667,Nansemond  Nursery Co.,VA,Furniture,Task Chair,10,$ 165.07
ORD-10654,45741,Oceanfront Surf Shop LLC ,virginia,Furniture,Task Chair,8,$164.76
ORD-12283,2026-04-13,Eastline Logistics Co.,South Carolina,Office Supplies,Stapler Set,5,$17.59
ORD-11955,03/09/26,ZENITH HVAC,sc ,Safety Equipment,First Aid Kit,1,43.23 USD
,06-Apr-26,tidewater roofing,nc,Food & Beverage,Snack Variety Box,10,35.26 USD
ORD-12493,45914,Redwing  Auto Parts,md,Food & Beverage,Tea Sampler,2,21.14 USD
ORD-14045,"December 18, 2025",Harbor Light Church LLC,md,Safety Equipment,Fire Extinguisher,10,66.20
ORD-11327,2026-04-25,"Driftwood Decor, Inc.",VA ,Safety Equipment,First Aid Kit,4.0,44.18
ORD-14327,"March 04, 2026",Ironclad Fitness,D.C.,Food & Beverage,Tea Sampler,1,20.98 USD
ORD-10564,2025-07-22,Tidewater Roofing Inc,D.C.,Office Supplies,Stapler Set,2,18.39
ORD-14748,45912,bayview dental,md,Safety Eqipment,First Aid Kit,10,$ 46.73
ORD-10296,3/20/2025,"Foxtail Florist, Inc.",VA ,Food & Beverage,Water Cooler Jug,3.0,$13.02
ORD-13428,2/25/2025,Gull Point Marina Company,South Carolina,Cleaning,Mop Kit,8,$ 38.78
ORD-14120,"January 27, 2025",KEMPSVILLE KARATE,nc,Cleaning,Hand Soap Case,4,$ 30.02
ORD-14463,10-Oct-25,Harbor Light Church LLC,Virginia,Office Supplies,Copy Paper Case,1,$44.48
ORD-11900,6/11/2025,James River Tours,Virginia,Food & Beverage,Water Cooler Jug,2,12.83
ORD-10030,30-May-25,Hilltop Hardware ,va,Cleaning,Hand Soap Case,3,$28.52
ORD-13925,10/22/25,kempsville karate ,Maryland,Furnture,Bookshelf,10,109.61
ord 11614,03/11/26,Driftwood Decor,sc ,Electronics ,27in Monitor,1,$ 218.74
ORD-10385,45832,wavecrest hotel,SC,Food & Beverage,Water Cooler Jug,8,$12.45
ORD-11875,"January 11, 2025",gull  point marina co. ,sc ,Electronics,USB-C Dock,3,$85.47
ORD-12732,9/27/2025,Lighthouse Daycare Co.,va,Safety Eqipment,Wet Floor Signs,1,$21.34
ord 13410,46080,Quality Crab Co, NC,Food & Beverage,Snack Variety Box,8,$37.75
ORD-10591,"May 04, 2026",Inlet Ice Cream,sc ,Office Supplies,Ink Cartridge,1,$ 32.18
ORD-11772,"January 20, 2026",KEMPSVILLE  KARATE CO., NC,CLEANING,Hand Soap Case,1,$29.94
ORD-14629,2025-01-12,"uptown barbers, inc.",md,Electronics,Wireless Mouse,2,$ 24.96
ORD-12341,2025-05-14,nansemond nursery,MD,Office Supplies,Stapler Set,10,$ 19.37
ORD-12915,5/6/2025,Emerald Cleaners Co., NC,Food & Beverage,Tea Sampler,1.0,21.06
ORD-14750,2025-08-09,EASTLINE LOGISTICS LLC,NC,Office Supplies,Ink Cartridge,2,$ 33.46
ORD-14806,24-Feb-26,Landstown Pediatrics LLC,virginia,Furniture,Task Chair,3,158.38
ORD-10646,"March 22, 2025",quality  crab co company,md,furniture,Standing Desk,2,395.56 USD
ORD-13771,"November 08, 2025",uptown barbers inc ,SC,Electronics,27in Monitor,8,$214.44
ORD-11762,45861,norfolk notary llc,va,Food and Beverage,Tea Sampler,10.0,$21.78
ORD-10373,09/12/25,Chesapeake Motors Company,Maryland,Furniture,Bookshelf,1,$ 110.40
ORD-12943,45804,Oceanfront Surf Shop,Virginia,Safety Equipment,Safety Vest 10-Pack,2,51.44
ORD-14831,,ZENITH HVAC, NC,Office Supplies,Stapler Set,1,$17.83
ORD-10711,45688,Xpress Couriers Co. ,va,Food & Beverage,Coffee 5lb Bag,1,$ 50.04
ord 11746,"June 04, 2025",CHESAPEAKE MOTORS LLC,DC,Furniture,File Cabinet,2,96.58
ORD-12464,2025-07-01,EMERALD CLEANERS INC ,MD,Furniture,Bookshelf,2,$ 114.62
ord 13815,10/11/25,jetty joe's tackle ,Virginia,Electronics,Wireless Mouse,5,25.58 USD
ORD-14795,2/24/2026,Gull Point Marina,NC,Furniture,Standing Desk,10,$393.78
ORD-14511,2025-11-05,Redwing Auto Parts,MD,OFFICE SUPPLIES,Whiteboard,3,$ 67.08
ord 13149,2025-01-13,atlantic supply,md,ELECTRONICS,Label Printer,4,135.64 USD
ORD-13341,20-May-25,"First Colony Realty, Inc.",Virginia,Office Supplies,Whiteboard,2,$61.86
ORD-14769,24-Apr-25,dominion  cafe inc,VA ,Electronics,USB-C Dock,4,90.34
ORD-13671,"May 25, 2026","FIRST COLONY REALTY, INC. ",Maryland,Furniture,Standing Desk,4,381.78
ORD-13068,46015,"Harbor  Light Church, Inc. ",Maryland,Cleaning,Trash Liners Box,10,$23.65
ORD-10589,07/25/25,Osprey Optics LLC,dc,ELECTRONICS,Wireless Mouse,1,25.31 USD
ORD-12422,30-May-26,Foxtail Florist,md,Safety Equipment,Fire Extinguisher,2,64.31 USD
ORD-12357,"August 12, 2025",Kempsville Karate Company,virginia,Furnture,Task Chair,2,$ 168.24
ORD-13803,2025-10-20,LIGHTHOUSE DAYCARE ,South Carolina,Electronics,Wireless Mouse,5,$24.15
ORD-10813,2/25/2025,foxtail florist co.,SC,ELECTRONICS,Label Printer,4,$ 131.00
ord 14535,"March 30, 2026",Kempsville Karate LLC , NC,food & beverage,Snack Variety Box,10,$ 37.61
ORD-13288,45684,Greenbrier Gym LLC,dc,Cleaning,Trash Liners Box,1,23.77
ORD-14632,27-Apr-26,marlin print shop co.,dc,Electronics,27in Monitor,4,233.58 USD
ORD-13699,2026-01-28,Cardinal  Pest Control Inc,virginia,Safety Equipment,First Aid Kit,1,$42.97
ORD-11918,20-Apr-26,CHESAPEAKE MOTORS CO.,sc ,Food & Beverage,Coffee 5lb Bag,1.0,$ 47.62
ORD-10148,2025-10-05,UPTOWN BARBERS,NC,ELECTRONICS,27in Monitor,1,218.80 USD
ORD-13025,2025-07-16,"pembroke law group, inc.",South Carolina,Electroncs,Wireless Mouse,1,$ 26.45
ORD-12996,45663,cardinal  pest control,virginia,Office Supplies,Ink Cartridge,2,33.16
ORD-11665,2025-02-14,james  river tours llc,virginia,Electronics,USB-C Dock,3,95.25
ORD-13214,"May 29, 2026",Foxtail  Florist LLC,md,CLEANING,Trash Liners Box,10,$22.39
ORD-13777,"December 31, 2025",James River Tours Inc ,virginia,FOOD & BEVERAGE,Snack Variety Box,2,34.33 USD
ORD-10049,26-May-25,"Nansemond Nursery, Inc.",SC,Electronics,27in Monitor,1,235.67 USD
ORD-12889,05-Sep-25,DRIFTWOOD DECOR LLC,Maryland, Furniture,File Cabinet,10,99.35
ORD-12911,46103,Salem Lanes Bowling LLC,md,Cleaning,Disinfectant 4-Pack,3,$27.78
ORD-11887,"March 12, 2025","eastline logistics, inc.",SC,Ofice Supplies,Ink Cartridge,3,32.05 USD
ORD-12584,,Eastline Logistics,md,furniture,Task Chair,1,$ 158.91
ORD-10386,12/7/2025,Mount  Trashmore Mini Golf Co.,DC,OFFICE SUPPLIES,Copy Paper Case,1,42.95 USD
ORD-11425,11/02/25,"Virginia Beach Vets, Inc. ",Virginia,Ofice Supplies,Whiteboard,2,$67.68
ORD-11952,2026-05-21,Jetty Joe's Tackle,DC,electronics,USB-C Dock,2,$ 95.20
,07/23/25,Foxtail Florist Inc,Virginia,Furniture,File Cabinet,10,99.63
ORD-12419,46128,Nansemond Nursery,D.C.,Cleaning,Hand Soap Case,3,$ 29.91
ORD-13750,"October 25, 2025",Emerald Cleaners Co. ,sc ,office supplies,Whiteboard,3,64.58 USD
ORD-14203,16-May-26,Greenbrier Gym LLC,md,Food and Beverage,Coffee 5lb Bag,1,$49.75
ORD-11528,45739,Virginia Beach Vets Inc ,Virginia,Safety Equipment,Wet Floor Signs,8,$20.20
