order_id,order_date,customer,region,category,product,quantity,unit_price,revenue
ORD-13172,2025-11-29,First Colony Realty,SC,Cleaning,Mop Kit,2.0,38.88,77.76
ORD-11862,2025-12-28,Eastline Logistics,NC,Food & Beverage,Tea Sampler,1.0,21.78,21.78
ORD-14918,2025-05-14,Yorktown Catering,VA,Furniture,File Cabinet,1.0,103.09,103.09
ORD-13480,2025-10-13,Inlet Ice Cream,DC,Furniture,Standing Desk,1.0,370.56,370.56
ORD-13166,2026-01-16,Driftwood Decor,SC,Cleaning,Disinfectant 4-Pack,2.0,26.93,53.86
ORD-11302,2025-07-30,Xpress Couriers,DC,Furniture,Standing Desk,8.0,381.44,3051.52
ORD-12829,2025-12-29,Emerald Cleaners,DC,Food & Beverage,Tea Sampler,10.0,23.05,230.5
ORD-10890,2025-02-04,Atlantic Supply,NC,Cleaning,Hand Soap Case,1.0,29.02,29.02
ORD-13936,2025-11-07,Quality Crab,VA,Safety Equipment,Wet Floor Signs,2.0,20.36,40.72
ORD-12400,2025-12-23,Jetty Joes Tackle,NC,Electronics,Label Printer,8.0,138.66,1109.28
ORD-14088,2025-07-09,Landstown Pediatrics,,Cleaning,Hand Soap Case,10.0,30.23,302.3
ORD-14635,2026-04-27,Norfolk Notary,NC,Furniture,Task Chair,2.0,160.39,320.78
ORD-10745,2026-05-16,Redwing Auto Parts,DC,Electronics,27in Monitor,2.0,216.98,433.96
ORD-13806,2025-03-27,James River Tours,MD,Electronics,27in Monitor,4.0,228.24,912.96
ORD-12705,2025-09-25,Xpress Couriers,VA,Office Supplies,Copy Paper Case,1.0,41.46,41.46
ORD-12352,2026-03-11,Atlantic Supply,NC,Food & Beverage,Tea Sampler,2.0,21.82,43.64
ORD-10092,2025-01-30,Wavecrest Hotel,DC,Electronics,Label Printer,2.0,139.84,279.68
ORD-12340,2025-03-09,Mount Trashmore Mini Golf,,Food & Beverage,Water Cooler Jug,2.0,13.74,27.48
ORD-12843,2025-10-21,Uptown Barbers,DC,Electronics,Wireless Mouse,5.0,23.78,118.9
ORD-10851,2026-02-12,Uptown Barbers,NC,Electronics,Wireless Mouse,2.0,25.19,50.38
ORD-11685,2026-03-10,Emerald Cleaners,DC,Cleaning,Hand Soap Case,1.0,31.59,31.59
ORD-13144,2025-04-08,Osprey Optics,MD,Electronics,USB-C Dock,10.0,93.58,935.8
ORD-14627,2025-08-07,Zenith HVAC,VA,Office Supplies,Stapler Set,8.0,18.89,151.12
ORD-10530,2026-03-10,Foxtail Florist,MD,Safety Equipment,First Aid Kit,1.0,45.51,45.51
ORD-11647,2025-10-11,Lighthouse Daycare,MD,Furniture,Standing Desk,1.0,391.79,391.79
ORD-10622,2025-01-09,Chesapeake Motors,MD,Furniture,File Cabinet,3.0,94.69,284.07
ORD-10569,2026-04-13,Virginia Beach Vets,MD,Furniture,File Cabinet,1.0,99.04,99.04
ORD-14727,2026-03-20,Emerald Cleaners,MD,Safety Equipment,Fire Extinguisher,1.0,66.23,66.23
ORD-12602,2025-04-01,Foxtail Florist,SC,Food & Beverage,Coffee 5lb Bag,1.0,46.72,46.72
ORD-14231,2025-08-01,Uptown Barbers,NC,Cleaning,Disinfectant 4-Pack,1.0,28.43,28.43
ORD-10190,2025-12-24,Mount Trashmore Mini Golf,SC,Safety Equipment,First Aid Kit,8.0,42.95,343.6
ORD-11957,2026-02-11,Dominion Cafe,MD,Food & Beverage,Water Cooler Jug,2.0,12.95,25.9
ORD-11365,2025-05-23,Norfolk Notary,MD,Food & Beverage,Coffee 5lb Bag,4.0,46.07,184.28
ORD-13216,2025-01-24,Jetty Joes Tackle,SC,Food & Beverage,Coffee 5lb Bag,10.0,49.2,492.0
ORD-10859,2025-10-17,Pembroke Law Group,SC,Electronics,27in Monitor,3.0,232.44,697.3199999999999
ORD-13249,2025-08-29,Dominion Cafe,NC,Cleaning,Mop Kit,10.0,36.23,362.29999999999995
ORD-12777,2025-08-02,Virginia Beach Vets,DC,Food & Beverage,Water Cooler Jug,2.0,13.58,27.16
ORD-10405,2025-06-07,Quality Crab,SC,Office Supplies,Stapler Set,2.0,19.61,39.22
ORD-11339,2025-01-27,Hilltop Hardware,SC,Office Supplies,Ink Cartridge,2.0,33.31,66.62
ORD-11904,2025-03-10,First Colony Realty,DC,Safety Equipment,Wet Floor Signs,1.0,20.48,20.48
ORD-10701,2025-12-25,Lighthouse Daycare,MD,Safety Equipment,Wet Floor Signs,3.0,21.49,64.47
ORD-14361,2026-05-23,Osprey Optics,NC,Electronics,Wireless Mouse,4.0,24.5,98.0
ORD-12246,2025-12-19,Inlet Ice Cream,VA,Safety Equipment,Fire Extinguisher,1.0,69.11,69.11
ORD-14306,2025-03-29,Pembroke Law Group,NC,Cleaning,Hand Soap Case,2.0,28.94,57.88
ORD-12038,2025-12-18,Oceanfront Surf Shop,VA,Electronics,Wireless Mouse,3.0,24.19,72.57000000000001
ORD-10080,2026-04-21,Greenbrier Gym,VA,Safety Equipment,Fire Extinguisher,5.0,67.29,336.45000000000005
ORD-10592,2025-06-23,Lighthouse Daycare,MD,Furniture,Standing Desk,5.0,374.68,1873.4
ORD-13261,2025-12-23,Gull Point Marina,,Cleaning,Disinfectant 4-Pack,3.0,27.64,82.92
ORD-11551,2025-12-21,Norfolk Notary,VA,Furniture,Task Chair,1.0,159.57,159.57
ORD-10778,2025-09-28,Chesapeake Motors,SC,Electronics,Wireless Mouse,1.0,26.42,26.42
ORD-14589,2025-03-26,Ironclad Fitness,DC,Food & Beverage,Tea Sampler,1.0,21.21,21.21
ORD-13933,2025-10-15,Uptown Barbers,VA,Safety Equipment,First Aid Kit,1.0,43.96,43.96
ORD-10669,2026-05-28,Bayview Dental,DC,Food & Beverage,Water Cooler Jug,2.0,13.3,26.6
ORD-11107,2025-10-22,Kettle Crumb Bakery,VA,Furniture,Standing Desk,1.0,407.88,407.88
ORD-12648,2025-09-27,Pembroke Law Group,DC,Office Supplies,Copy Paper Case,2.0,41.21,82.42
ORD-11386,2026-03-09,Chesapeake Motors,MD,Furniture,Standing Desk,3.0,383.59,1150.77
ORD-11040,2025-08-02,Emerald Cleaners,NC,Furniture,Task Chair,2.0,165.43,330.86
ORD-14900,2026-04-29,Hilltop Hardware,DC,Cleaning,Disinfectant 4-Pack,1.0,28.01,28.01
ORD-11566,2025-09-12,First Colony Realty,VA,Food & Beverage,Coffee 5lb Bag,5.0,50.77,253.85000000000002
ORD-10391,2025-04-22,Marlin Print Shop,DC,Electronics,27in Monitor,1.0,231.06,231.06
ORD-11103,2025-10-25,Bayview Dental,NC,Cleaning,Mop Kit,10.0,37.19,371.9
ORD-14245,2025-03-15,Oceanfront Surf Shop,NC,Safety Equipment,First Aid Kit,10.0,44.37,443.7
ORD-13538,2026-02-17,Zenith HVAC,SC,Safety Equipment,First Aid Kit,10.0,47.21,472.1
ORD-10189,2025-01-23,Eastline Logistics,NC,Food & Beverage,Tea Sampler,5.0,21.87,109.35000000000001
ORD-10709,2025-07-30,Kettle Crumb Bakery,NC,Cleaning,Trash Liners Box,5.0,24.44,122.2
ORD-10151,2025-03-26,Lighthouse Daycare,MD,Furniture,Bookshelf,4.0,120.3,481.2
ORD-11792,2025-08-07,Nansemond Nursery,DC,Cleaning,Mop Kit,3.0,38.77,116.31
ORD-14374,2025-05-08,Mount Trashmore Mini Golf,VA,Furniture,Standing Desk,8.0,372.7,2981.6
ORD-11988,2026-05-10,Eastline Logistics,SC,Office Supplies,Copy Paper Case,4.0,43.69,174.76
ORD-12862,2025-08-19,Driftwood Decor,SC,Furniture,Bookshelf,10.0,119.39,1193.9
ORD-10415,2025-12-18,Lighthouse Daycare,NC,Food & Beverage,Coffee 5lb Bag,8.0,50.14,401.12
ORD-11847,2025-10-04,Pembroke Law Group,DC,Office Supplies,Ink Cartridge,8.0,33.04,264.32
ORD-11240,2025-02-18,Mount Trashmore Mini Golf,MD,Electronics,Label Printer,1.0,139.48,139.48
ORD-10829,2026-03-26,Mount Trashmore Mini Golf,SC,Electronics,USB-C Dock,10.0,95.88,958.8
ORD-11561,2025-08-12,Kettle Crumb Bakery,VA,Cleaning,Disinfectant 4-Pack,3.0,27.92,83.76
ORD-13359,2025-08-30,Yorktown Catering,DC,Furniture,Bookshelf,3.0,111.45,334.35
ORD-14747,2025-10-03,Landstown Pediatrics,NC,Cleaning,Disinfectant 4-Pack,3.0,27.62,82.86
ORD-14775,2025-10-08,Inlet Ice Cream,DC,Electronics,Label Printer,8.0,142.72,1141.76
ORD-13533,2025-02-23,Redwing Auto Parts,SC,Electronics,Wireless Mouse,3.0,26.71,80.13
ORD-10776,2025-01-16,Salem Lanes Bowling,NC,Safety Equipment,Fire Extinguisher,3.0,64.03,192.09
,2026-05-26,Jetty Joes Tackle,SC,Office Supplies,Whiteboard,3.0,63.86,191.57999999999998
ORD-13194,2025-03-01,Tidewater Roofing,VA,Cleaning,Trash Liners Box,1.0,24.57,24.57
ORD-10480,2025-09-13,Zenith HVAC,DC,Furniture,Bookshelf,2.0,109.75,219.5
ORD-13713,2025-05-26,Quality Crab,VA,Safety Equipment,First Aid Kit,10.0,44.16,441.59999999999997
ORD-14226,2025-02-19,Jetty Joes Tackle,SC,Office Supplies,Ink Cartridge,3.0,32.06,96.18
ORD-12316,2026-05-02,Oceanfront Surf Shop,NC,Food & Beverage,Coffee 5lb Bag,8.0,50.45,403.6
ORD-12516,2025-09-17,Salem Lanes Bowling,NC,Electronics,Wireless Mouse,2.0,25.41,50.82
ORD-10149,2025-03-19,Harbor Light Church,NC,Cleaning,Hand Soap Case,1.0,31.61,31.61
ORD-12675,2025-10-12,James River Tours,SC,Cleaning,Trash Liners Box,1.0,23.8,23.8
ORD-10874,2025-01-01,First Colony Realty,DC,Electronics,Wireless Mouse,4.0,24.27,97.08
ORD-10291,2025-02-05,Chesapeake Motors,NC,Electronics,Label Printer,10.0,141.5,1415.0
ORD-14454,2025-08-09,Osprey Optics,VA,Electronics,Wireless Mouse,1.0,23.86,23.86
ORD-12678,2025-10-25,Redwing Auto Parts,SC,Electronics,Wireless Mouse,1.0,24.72,24.72
ORD-10903,2025-02-19,Dominion Cafe,VA,Furniture,Bookshelf,2.0,120.37,240.74
ORD-11140,2026-02-20,Cardinal Pest Control,VA,Electronics,Wireless Mouse,4.0,26.36,105.44
ORD-10955,2026-02-11,Tidewater Roofing,VA,Cleaning,Hand Soap Case,2.0,29.29,58.58
ORD-11385,2025-02-27,Cardinal Pest Control,SC,Food & Beverage,Water Cooler Jug,5.0,12.64,63.2
ORD-11426,2026-01-23,Kettle Crumb Bakery,MD,Food & Beverage,Snack Variety Box,2.0,35.65,71.3
ORD-12236,2026-03-26,Inlet Ice Cream,MD,Electronics,Label Printer,1.0,140.92,140.92
ORD-10229,2025-01-15,Kempsville Karate,NC,Food & Beverage,Coffee 5lb Bag,2.0,50.54,101.08
ORD-12983,2025-08-01,Foxtail Florist,NC,Cleaning,Hand Soap Case,1.0,31.03,31.03
ORD-11642,2025-01-07,Greenbrier Gym,MD,Office Supplies,Whiteboard,1.0,64.19,64.19
ORD-14066,2025-05-19,Marlin Print Shop,NC,Electronics,Wireless Mouse,8.0,23.86,190.88
ORD-11509,2025-05-15,Gull Point Marina,VA,Food & Beverage,Snack Variety Box,2.0,38.8,77.6
ORD-11063,2025-05-26,Ironclad Fitness,SC,Office Supplies,Stapler Set,4.0,18.12,72.48
ORD-13375,2025-04-08,Uptown Barbers,MD,Cleaning,Mop Kit,3.0,37.18,111.53999999999999
ORD-14134,2025-05-09,First Colony Realty,NC,Furniture,File Cabinet,1.0,99.09,99.09
ORD-11034,2025-12-28,Eastline Logistics,DC,Furniture,Bookshelf,5.0,120.4,602.0
ORD-13600,2025-05-23,Wavecrest Hotel,MD,Cleaning,Disinfectant 4-Pack,2.0,27.58,55.16
ORD-10594,2025-05-07,Chesapeake Motors,VA,Furniture,Task Chair,3.0,163.22,489.65999999999997
ORD-13134,2025-12-28,Marlin Print Shop,SC,Furniture,File Cabinet,5.0,96.51,482.55
ORD-14601,2025-11-17,Dominion Cafe,DC,Safety Equipment,Wet Floor Signs,2.0,20.83,41.66
,2025-08-12,Norfolk Notary,VA,Office Supplies,Ink Cartridge,1.0,32.62,32.62
ORD-13035,2025-04-11,Kempsville Karate,MD,Food & Beverage,Snack Variety Box,1.0,37.87,37.87
ORD-14409,2026-04-15,Kempsville Karate,,Office Supplies,Whiteboard,5.0,67.86,339.3
ORD-13692,2026-03-05,Uptown Barbers,SC,Cleaning,Mop Kit,1.0,37.19,37.19
ORD-14055,2026-05-23,Foxtail Florist,MD,Furniture,Task Chair,2.0,161.2,322.4
ORD-11157,2025-06-09,Bayview Dental,NC,Furniture,Standing Desk,1.0,387.36,387.36
ORD-12324,2026-03-12,Mount Trashmore Mini Golf,SC,Electronics,27in Monitor,1.0,212.73,212.73
ORD-10274,2025-12-13,Inlet Ice Cream,VA,Safety Equipment,First Aid Kit,1.0,44.21,44.21
ORD-14876,2025-08-31,Wavecrest Hotel,,Safety Equipment,First Aid Kit,3.0,47.62,142.85999999999999
ORD-11776,2025-09-04,Cardinal Pest Control,MD,Furniture,Task Chair,2.0,170.37,340.74
ORD-12576,2025-08-16,James River Tours,MD,Cleaning,Trash Liners Box,1.0,24.0,24.0
ORD-14278,2025-10-27,Redwing Auto Parts,NC,Furniture,Task Chair,10.0,166.34,1663.4
ORD-13383,2026-04-29,First Colony Realty,VA,Food & Beverage,Water Cooler Jug,5.0,13.35,66.75
ORD-14728,2025-01-03,Beacon Bookkeeping,,Safety Equipment,Safety Vest 10-Pack,3.0,51.68,155.04
ORD-12514,2025-05-08,Pembroke Law Group,VA,Office Supplies,Copy Paper Case,2.0,40.99,81.98
ORD-14948,2025-12-29,Bayview Dental,SC,Furniture,Bookshelf,2.0,117.06,234.12
ORD-10503,2025-11-18,Virginia Beach Vets,MD,Furniture,Bookshelf,5.0,120.22,601.1
ORD-11313,2025-10-16,Foxtail Florist,DC,Food & Beverage,Snack Variety Box,1.0,37.84,37.84
ORD-13138,2025-09-19,Xpress Couriers,,Office Supplies,Copy Paper Case,10.0,43.99,439.90000000000003
ORD-10728,2025-12-13,Salem Lanes Bowling,SC,Electronics,Wireless Mouse,2.0,26.49,52.98
ORD-11346,2026-01-29,Oceanfront Surf Shop,VA,Cleaning,Hand Soap Case,3.0,30.42,91.26
ORD-10128,2025-12-14,Xpress Couriers,NC,Electronics,27in Monitor,10.0,214.05,2140.5
ORD-14574,2025-03-26,James River Tours,MD,Electronics,Label Printer,4.0,142.61,570.44
ORD-13320,2025-06-03,Xpress Couriers,MD,Safety Equipment,Wet Floor Signs,8.0,19.69,157.52
ORD-13816,2025-06-27,Kettle Crumb Bakery,SC,Office Supplies,Whiteboard,3.0,65.03,195.09
ORD-14644,2025-04-22,Pembroke Law Group,SC,Office Supplies,Whiteboard,5.0,64.73,323.65000000000003
ORD-13744,2025-12-17,Inlet Ice Cream,DC,Cleaning,Mop Kit,10.0,38.03,380.3
ORD-13886,2025-12-11,Hilltop Hardware,DC,Food & Beverage,Water Cooler Jug,2.0,12.66,25.32
ORD-14573,2025-03-20,Hilltop Hardware,MD,Electronics,Wireless Mouse,2.0,25.24,50.48
ORD-10178,2026-04-30,Pembroke Law Group,SC,Cleaning,Hand Soap Case,10.0,29.84,298.4
ORD-12311,2025-05-08,Tidewater Roofing,NC,Electronics,Wireless Mouse,10.0,24.31,243.1
ORD-14951,2025-11-26,Inlet Ice Cream,,Food & Beverage,Water Cooler Jug,4.0,13.36,53.44
ORD-12355,2025-06-30,Gull Point Marina,MD,Furniture,Standing Desk,2.0,416.4,832.8
ORD-13906,2025-03-21,Greenbrier Gym,VA,Furniture,Standing Desk,5.0,388.85,1944.25
ORD-12628,2025-07-02,Virginia Beach Vets,VA,Furniture,Standing Desk,10.0,407.55,4075.5
ORD-11234,2025-02-02,Lighthouse Daycare,VA,Food & Beverage,Tea Sampler,10.0,22.69,226.9
ORD-12114,2025-07-15,Zenith HVAC,,Furniture,Task Chair,4.0,159.46,637.84
ORD-10550,2025-03-05,Oceanfront Surf Shop,SC,Electronics,27in Monitor,10.0,208.76,2087.6
ORD-12745,2025-05-13,Norfolk Notary,SC,Food & Beverage,Snack Variety Box,2.0,37.07,74.14
ORD-12495,2026-01-08,Lighthouse Daycare,VA,Office Supplies,Whiteboard,1.0,62.41,62.41
ORD-12730,2025-11-12,Mount Trashmore Mini Golf,MD,Office Supplies,Whiteboard,1.0,65.6,65.6
ORD-13747,2025-05-14,Beacon Bookkeeping,DC,Electronics,27in Monitor,8.0,220.93,1767.44
ORD-10430,2025-04-23,First Colony Realty,MD,Furniture,File Cabinet,1.0,93.99,93.99
ORD-11473,2026-04-30,Nansemond Nursery,NC,Food & Beverage,Snack Variety Box,5.0,37.56,187.8
ORD-10453,2026-03-17,Emerald Cleaners,SC,Cleaning,Trash Liners Box,2.0,23.06,46.12
ORD-13725,2026-01-27,Ironclad Fitness,VA,Food & Beverage,Coffee 5lb Bag,4.0,49.01,196.04
ORD-10111,2025-02-18,Harbor Light Church,DC,Cleaning,Mop Kit,4.0,37.35,149.4
ORD-13541,2026-02-28,Redwing Auto Parts,VA,Office Supplies,Ink Cartridge,3.0,33.3,99.89999999999999
ORD-12609,2026-03-23,First Colony Realty,VA,Food & Beverage,Snack Variety Box,10.0,38.15,381.5
ORD-10365,2025-10-03,Mount Trashmore Mini Golf,MD,Food & Beverage,Tea Sampler,8.0,22.55,180.4
ORD-13180,2025-10-27,Inlet Ice Cream,VA,Safety Equipment,Fire Extinguisher,8.0,64.12,512.96
ORD-14931,2025-08-09,Quality Crab,NC,Electronics,Label Printer,1.0,137.23,137.23
ORD-12736,2025-12-17,Greenbrier Gym,NC,Electronics,USB-C Dock,2.0,90.25,180.5
ORD-13918,2025-10-27,Tidewater Roofing,DC,Office Supplies,Stapler Set,1.0,19.45,19.45
ORD-14873,2025-04-02,Beacon Bookkeeping,NC,Cleaning,Mop Kit,2.0,37.95,75.9
ORD-10273,2025-04-22,Harbor Light Church,MD,Furniture,Standing Desk,4.0,386.45,1545.8
ORD-11692,2025-03-26,Tidewater Roofing,NC,Safety Equipment,First Aid Kit,10.0,45.64,456.4
ORD-10575,2026-02-18,Foxtail Florist,DC,Food & Beverage,Coffee 5lb Bag,8.0,50.27,402.16
,2025-09-06,Foxtail Florist,NC,Food & Beverage,Tea Sampler,3.0,21.44,64.32000000000001
ORD-11741,2025-01-21,Osprey Optics,DC,Cleaning,Hand Soap Case,1.0,28.93,28.93
ORD-14359,2025-10-27,Greenbrier Gym,NC,Electronics,Wireless Mouse,2.0,23.93,47.86
ORD-13298,2025-09-02,Yorktown Catering,NC,Office Supplies,Ink Cartridge,1.0,31.25,31.25
ORD-11568,2025-02-24,Oceanfront Surf Shop,NC,Food & Beverage,Snack Variety Box,10.0,37.29,372.9
ORD-10298,2025-10-31,Nansemond Nursery,VA,Office Supplies,Stapler Set,1.0,17.58,17.58
ORD-13834,2025-01-14,Dominion Cafe,DC,Cleaning,Mop Kit,5.0,36.41,182.04999999999998
ORD-12421,2026-05-17,Xpress Couriers,MD,Safety Equipment,Fire Extinguisher,3.0,69.79,209.37
ORD-14191,2025-06-27,Kettle Crumb Bakery,,Furniture,Standing Desk,4.0,408.27,1633.08
ORD-13312,2026-01-24,Yorktown Catering,MD,Safety Equipment,Fire Extinguisher,1.0,66.03,66.03
ORD-12940,2025-07-03,Bayview Dental,MD,Office Supplies,Stapler Set,4.0,19.19,76.76
ORD-13099,2026-02-26,Landstown Pediatrics,VA,Office Supplies,Stapler Set,2.0,18.41,36.82
ORD-13764,2026-01-24,Zenith HVAC,SC,Office Supplies,Copy Paper Case,1.0,42.73,42.73
ORD-10893,2026-01-20,Emerald Cleaners,SC,Food & Beverage,Snack Variety Box,1.0,35.61,35.61
ORD-14477,2026-02-02,Dominion Cafe,DC,Electronics,USB-C Dock,2.0,92.69,185.38
ORD-14812,2025-02-18,Jetty Joes Tackle,SC,Electronics,USB-C Dock,1.0,94.8,94.8
ORD-11041,2025-01-25,Wavecrest Hotel,VA,Furniture,Bookshelf,10.0,120.81,1208.1
ORD-10456,2026-02-10,Nansemond Nursery,VA,Office Supplies,Ink Cartridge,2.0,30.67,61.34
ORD-10695,2025-10-06,Yorktown Catering,DC,Food & Beverage,Water Cooler Jug,4.0,12.35,49.4
ORD-13356,2025-06-18,Bayview Dental,VA,Cleaning,Mop Kit,1.0,37.53,37.53
ORD-14143,2025-09-04,Inlet Ice Cream,VA,Electronics,USB-C Dock,1.0,84.85,84.85
ORD-10368,2026-02-17,Norfolk Notary,VA,Safety Equipment,First Aid Kit,4.0,42.86,171.44
ORD-13294,2025-10-08,Atlantic Supply,DC,Cleaning,Mop Kit,10.0,39.3,393.0
ORD-10299,2025-08-11,Mount Trashmore Mini Golf,MD,Office Supplies,Whiteboard,4.0,67.68,270.72
ORD-14657,2025-09-03,Emerald Cleaners,NC,Cleaning,Disinfectant 4-Pack,5.0,27.11,135.55
ORD-10755,2026-03-26,Cardinal Pest Control,SC,Food & Beverage,Water Cooler Jug,2.0,13.52,27.04
ORD-14966,2026-04-26,Emerald Cleaners,DC,Electronics,USB-C Dock,3.0,94.02,282.06
ORD-14790,2025-06-19,Inlet Ice Cream,NC,Electronics,Wireless Mouse,8.0,26.17,209.36
ORD-10470,2026-04-28,Inlet Ice Cream,SC,Safety Equipment,Fire Extinguisher,2.0,66.86,133.72
ORD-11921,2025-11-02,Kettle Crumb Bakery,SC,Cleaning,Mop Kit,1.0,35.28,35.28
ORD-14265,2025-01-11,Uptown Barbers,SC,Cleaning,Hand Soap Case,2.0,29.05,58.1
ORD-13432,2025-07-01,Jetty Joes Tackle,VA,Electronics,Label Printer,10.0,128.38,1283.8
ORD-11324,2026-01-28,Emerald Cleaners,VA,Cleaning,Hand Soap Case,2.0,30.47,60.94
ORD-11726,2026-01-30,Zenith HVAC,NC,Safety Equipment,Fire Extinguisher,3.0,66.87,200.61
ORD-11562,2025-09-26,Kettle Crumb Bakery,NC,Electronics,Wireless Mouse,2.0,24.55,49.1
ORD-11559,2025-02-15,Redwing Auto Parts,DC,Furniture,File Cabinet,4.0,99.28,397.12
ORD-14730,2025-12-13,Ironclad Fitness,MD,Electronics,Wireless Mouse,5.0,26.01,130.05
ORD-14473,2025-05-24,Driftwood Decor,DC,Electronics,27in Monitor,4.0,223.35,893.4
ORD-13711,2025-08-16,Virginia Beach Vets,NC,Electronics,Wireless Mouse,10.0,25.92,259.20000000000005
ORD-14430,2025-09-26,Kempsville Karate,VA,Office Supplies,Stapler Set,2.0,18.44,36.88
ORD-14319,2025-08-20,Xpress Couriers,VA,Safety Equipment,Fire Extinguisher,1.0,69.44,69.44
ORD-13213,2025-02-25,Redwing Auto Parts,SC,Electronics,USB-C Dock,1.0,94.61,94.61
ORD-10312,2025-11-17,Kempsville Karate,VA,Office Supplies,Stapler Set,5.0,19.84,99.2
ORD-14818,2025-04-22,Beacon Bookkeeping,MD,Food & Beverage,Water Cooler Jug,2.0,13.69,27.38
ORD-10823,2025-11-28,Xpress Couriers,SC,Cleaning,Trash Liners Box,1.0,22.89,22.89
ORD-11570,2025-07-08,Marlin Print Shop,MD,Food & Beverage,Water Cooler Jug,1.0,12.76,12.76
ORD-14107,2026-02-17,Jetty Joes Tackle,DC,Office Supplies,Ink Cartridge,4.0,32.18,128.72
ORD-11236,2025-05-24,Lighthouse Daycare,MD,Safety Equipment,Fire Extinguisher,4.0,70.64,282.56
ORD-11264,2026-03-17,Nansemond Nursery,DC,Safety Equipment,Wet Floor Signs,3.0,20.33,60.989999999999995
ORD-10685,2025-08-06,Wavecrest Hotel,DC,Cleaning,Mop Kit,3.0,37.01,111.03
ORD-13884,2026-02-11,Chesapeake Motors,VA,Furniture,Bookshelf,1.0,111.78,111.78
ORD-13966,2025-05-27,Dominion Cafe,NC,Furniture,Standing Desk,1.0,399.65,399.65
ORD-12286,2026-03-24,Lighthouse Daycare,,Safety Equipment,Safety Vest 10-Pack,2.0,53.04,106.08
ORD-10477,2025-12-21,Driftwood Decor,DC,Office Supplies,Ink Cartridge,2.0,30.75,61.5
ORD-10724,2026-03-01,Pembroke Law Group,MD,Electronics,Wireless Mouse,3.0,24.38,73.14
ORD-11683,2025-07-13,Virginia Beach Vets,DC,Furniture,File Cabinet,1.0,96.49,96.49
ORD-12718,2026-01-13,Kempsville Karate,SC,Electronics,USB-C Dock,2.0,85.05,170.1
ORD-12794,2025-01-22,Jetty Joes Tackle,VA,Electronics,27in Monitor,4.0,211.94,847.76
ORD-11283,2026-04-20,Dominion Cafe,NC,Electronics,Label Printer,10.0,141.11,1411.1000000000001
ORD-12833,2025-06-19,Uptown Barbers,VA,Furniture,Standing Desk,3.0,382.3,1146.9
ORD-13461,2025-04-17,Atlantic Supply,MD,Furniture,Bookshelf,2.0,115.89,231.78
ORD-10775,2025-07-17,Kempsville Karate,MD,Office Supplies,Stapler Set,1.0,18.65,18.65
ORD-11677,2025-07-31,Xpress Couriers,SC,Furniture,Bookshelf,4.0,121.19,484.76
ORD-12773,2025-01-10,Eastline Logistics,VA,Safety Equipment,Safety Vest 10-Pack,2.0,53.02,106.04
ORD-14733,2025-04-12,Lighthouse Daycare,VA,Safety Equipment,Fire Extinguisher,4.0,69.1,276.4
ORD-10643,2026-04-15,Norfolk Notary,DC,Office Supplies,Stapler Set,4.0,17.65,70.6
ORD-10867,2025-09-13,Jetty Joes Tackle,DC,Safety Equipment,Safety Vest 10-Pack,1.0,56.05,56.05
ORD-13088,2025-12-16,Ironclad Fitness,MD,Food & Beverage,Tea Sampler,3.0,21.26,63.78
ORD-13945,2025-01-21,Kettle Crumb Bakery,SC,Food & Beverage,Tea Sampler,1.0,20.55,20.55
ORD-10101,2026-03-02,Redwing Auto Parts,NC,Furniture,Standing Desk,10.0,411.23,4112.3
ORD-11698,2025-08-24,Virginia Beach Vets,NC,Safety Equipment,Wet Floor Signs,4.0,20.43,81.72
ORD-14418,2025-02-18,Atlantic Supply,DC,Office Supplies,Stapler Set,8.0,19.91,159.28
ORD-12129,2025-06-15,Pembroke Law Group,VA,Electronics,USB-C Dock,1.0,91.93,91.93
ORD-13983,2026-05-02,Greenbrier Gym,NC,Food & Beverage,Snack Variety Box,2.0,36.4,72.8
ORD-10418,2025-11-06,Jetty Joes Tackle,VA,Safety Equipment,Wet Floor Signs,5.0,20.72,103.6
ORD-14465,2025-10-13,James River Tours,NC,Electronics,27in Monitor,1.0,216.89,216.89
ORD-12526,2025-05-05,Kettle Crumb Bakery,MD,Cleaning,Mop Kit,1.0,35.08,35.08
ORD-13164,2025-07-03,Driftwood Decor,MD,Office Supplies,Whiteboard,5.0,66.72,333.6
ORD-12161,2025-08-16,First Colony Realty,MD,Office Supplies,Ink Cartridge,4.0,31.45,125.8
ORD-13943,2026-01-12,Redwing Auto Parts,MD,Office Supplies,Ink Cartridge,5.0,32.34,161.70000000000002
ORD-12699,2026-02-09,Marlin Print Shop,NC,Cleaning,Mop Kit,3.0,35.88,107.64000000000001
ORD-11424,2025-06-30,Quality Crab,SC,Electronics,Wireless Mouse,2.0,25.92,51.84
ORD-11498,2025-05-10,Yorktown Catering,VA,Food & Beverage,Snack Variety Box,1.0,37.23,37.23
ORD-13520,2025-07-02,Dominion Cafe,MD,Office Supplies,Copy Paper Case,1.0,42.13,42.13
ORD-10719,2025-10-16,Tidewater Roofing,DC,Electronics,27in Monitor,10.0,232.75,2327.5
ORD-11219,2025-10-08,Inlet Ice Cream,DC,Food & Beverage,Tea Sampler,8.0,22.34,178.72
ORD-14057,2025-07-09,Kettle Crumb Bakery,SC,Cleaning,Disinfectant 4-Pack,10.0,28.56,285.59999999999997
